"","name","Sex","Nation","sleeptime","steps","height","weight","IMC","Age"
"547","F_734","V","IT",17.9043601515826,10929.5595075221,180.586966008337,77.9501664369786,23.9025504561356,27.5349277857697
"548","H_1905","M","GE",5.69212012829839,12519.6268769922,163.045799126414,66.0943258942351,24.8625088157511,29.0725525488796
"549","V_7974","V","SP",3.77536479278207,8613.91939040875,177.824036794712,77.4283609316139,24.4860727745035,24.5565167120797
"550","C_623","M","SP",6.21775790153777,10794.4482032247,167.101011762296,68.817134228487,24.6455448809006,26.5423062224888
"551","N_1094","M","IT",13.7883366772859,13176.2783088593,173.850096800373,72.5919777587473,24.0181058897529,31.0427879079281
"552","D_3319","M","IT",6.75584533252212,12966.2762853859,160.956304597202,64.834531121154,25.0259394463276,25.8208718340896
"553","I_4017","V","PT",11.3804769683321,10653.9616577588,171.699891176711,74.1231933974167,25.1428255238964,30.3644942787747
"554","U_8288","M","SP",6.86759236987731,10658.1200280693,167.422487680424,68.2170924418451,24.3369205056577,21.6328823679139
"555","O_8918","V","IT",6.90836334336589,10924.1048239896,168.94491708101,70.9771330988715,24.8672747845697,15.9225285072234
"556","L_8823","V","PT",4.04954280331229,11081.9695276193,172.400193722157,73.5189178065134,24.7356659173451,23.1412384611027
"557","T_4163","M","FR",12.2839288786737,12904.4134417076,156.505049229186,62.8627035237599,25.664709197917,20.7350241335098
"558","S_9015","V","GB",7.91643649321416,10924.7316588768,169.943299186338,72.6176240494097,25.1439755076973,27.6383809081106
"559","R_1371","V","IT",9.26282190560591,10655.7469188269,169.321140576304,72.5706537799056,25.3127112493853,26.1998141049749
"560","E_9149","V","SP",9.38764997890821,8804.65180460255,168.361259435145,71.6407341044338,25.2740997805767,26.5880744261404
"561","Q_8500","V","SP",2.34727609627926,9090.45585797488,160.568472050748,67.6933885339909,26.2558271579553,27.2197804108886
"562","P_8616","M","PO",12.0676709546651,12564.2500061262,167.982220454804,68.5987905048226,24.3102722916665,27.8604773010488
"563","J_7812","M","BE",6.3700287883618,12768.9028754615,165.602817440216,67.1466174265028,24.4843566518163,25.536810618792
"564","W_4247","M","SP",17.1865554031752,10841.4748796279,167.399098374758,68.1281194312268,24.3119711693123,27.5161072028008
"565","M_2862","M","IT",9.5065681298449,13272.6889259331,162.840659449324,66.0451119660985,24.9066303849539,24.4418778098824
"566","A_3453","V","SP",5.3558352043235,8888.81332335286,186.043790765881,80.7604900293648,23.3328927875616,19.1288500005556
"567","K_2884","M","PT",8.26879621965996,13360.9361059398,166.808302104313,68.4006971383556,24.5824522602043,23.0385292512861
"568","B_2518","M","SP",16.4765999787594,11275.2541817213,167.216202811619,68.1752107077635,24.3820251330446,22.9254934601787
"569","G_43","M","SP",10.146470236436,10783.9001027703,162.016906739566,66.0120198415576,25.1479361482492,28.2185961668152
"570","F_7778","V","SP",1.01038454261119,9292.47018026829,177.011559477547,76.3602382413826,24.3704763582148,23.6390624232207
"571","H_6460","M","PT",17.1483913865986,12644.7445056124,154.91969444699,61.5259421380764,25.635689881999,24.7697964633704
"572","V_154","V","FR",14.6695489067321,10576.687241449,174.965371355674,75.0004599757918,24.4996410335922,23.7941125904738
"573","C_8488","M","SP",6.09064636660252,11050.4671717181,156.062413624235,62.9228666086274,25.8352019743094,29.1353765414042
"574","N_220","V","SP",4.36863952280451,8937.80710402104,164.777298328382,70.0548137255437,25.8013973308582,26.5731749552782
"575","D_8376","V","GB",10.2210604888037,10788.3475699965,176.067260305682,75.5111260924487,24.3586790971054,21.7972014216862
"576","I_2794","V","GE",7.51010868681618,10738.5382162846,179.274983942345,77.7067826703701,24.1779538059871,25.3365682468995
"577","U_1976","V","SP",8.25366309522222,8903.01534743834,175.012235146974,75.6394542401688,24.6951440540044,27.6575373935437
"578","O_1952","M","IT",13.167519821373,13081.3000014645,169.610890811822,69.3812198010248,24.1176207029403,27.6724353360242
"579","L_5117","V","FR",19.8824576150287,10697.9529896224,172.795007230671,73.8722336726977,24.7410912747675,23.0311388762006
"580","T_9608","V","SP",10.0980559785692,9002.74399579933,176.743069811085,76.0662605944256,24.3504661312381,19.5466468519505
"581","S_9040","V","IR",8.43986778724,10814.2605230643,172.297178903061,73.8896972319434,24.8901522868211,22.0756422247354
"582","R_3836","V","SP",3.09581977002266,9012.58651684232,179.368217084842,77.1591640441059,23.9826147544224,22.818886370434
"583","E_2841","M","PT",5.37397914366447,12371.3602940166,167.226737509415,68.1633313496255,24.3747052947306,24.2449081777933
"584","Q_9852","V","IR",8.70334280221293,10773.0831187436,174.791768726133,74.6177903089998,24.4230798779096,22.8602325329708
"585","P_5116","V","FR",7.81981066847291,10666.2576468398,178.366978773619,76.9841590371393,24.1976091534196,27.0377738943369
"586","J_4947","M","GB",11.3924959795938,13029.5302137602,149.955185600046,59.4040077550776,26.417564030207,29.9776646301163
"587","W_4052","M","SP",3.15450002135961,11099.758138266,174.140049885812,71.8652027106207,23.6985255221286,27.2033595618395
"588","M_3375","M","PT",8.87265674089471,12798.5446393851,162.696131627596,66.0627470064284,24.9575629099243,22.5936670200917
"589","A_7304","M","FR",5.92935943490039,12984.9845755162,154.009426041124,61.5140370173742,25.934604233027,25.3601546223419
"590","K_4410","V","FR",2.99908539111294,10566.8591522682,171.693975952331,73.7242160951127,25.0092142928527,24.0675439135868
"591","B_8443","V","GE",17.4618422644981,10686.5869779873,173.130767019192,74.1154363785956,24.7263586240531,23.6814535247573
"592","G_9109","M","PT",11.5049734038474,13114.9585617018,166.632549300568,68.316400266127,24.6039761391424,25.5111351925047
"593","F_895","V","SP",5.19678521981483,9263.74070528455,171.500525748257,73.2931782396374,24.9191166498316,21.4207868429568
"594","H_278","V","SP",2.28646222315509,8831.7368757733,167.283250865253,71.1615263459517,25.4296472219464,31.0745325737831
"595","V_2559","V","PT",9.76889574056212,11265.2570835314,183.39683743551,79.906952454504,23.7575079379503,27.384700136432
"596","C_9399","M","IT",13.459508804622,12835.2437401859,164.092732273233,66.7413135308608,24.7865485537096,25.8168521313979
"597","N_7156","V","BE",11.5893109449406,10744.4303405453,182.097679470842,78.450550566073,23.6584981970635,22.5167186578849
"598","D_6320","V","IT",6.43659937563234,10740.9706761835,159.265629695296,66.9288825734551,26.3857502961447,25.5723992793783
"599","I_1858","V","SP",5.33089669225165,8829.1585397914,172.273967179251,73.5145875430806,24.7704681796524,26.0154993855236
"600","U_4271","V","GB",16.1752886376505,11114.5348230204,170.532677061915,72.882436023267,25.0615345876616,26.8672433575639
"601","O_7824","M","BE",14.2686031768149,12787.8301542044,157.63580347841,64.1761826669877,25.8264165460491,27.4065037084717
"602","L_4072","M","GE",11.6150291943009,12840.9245909277,171.410225954375,70.52731374304,24.0040149103058,22.4344086765334
"603","T_6853","M","GE",6.8199524030308,12683.0032994022,172.104989544726,71.1464369715697,24.0196255565943,24.7502915438997
"604","S_4540","V","FR",19.9890311439713,11067.3160030837,170.150989238538,72.723295502275,25.1191300392801,26.7456724051646
"605","R_6163","M","GB",11.6991608044736,13268.2055776731,165.406509943718,67.6581513721579,24.7294769635263,27.1417876376627
"606","E_6296","M","PT",6.24936905241775,13111.1597205579,158.731421274699,64.3966921280874,25.5586405156032,30.6416756760634
"607","Q_6943","V","GB",15.5728385446013,11171.1053266204,165.269149154194,70.2509114775133,25.7198470091538,25.0735815746026
"608","P_9620","M","FR",5.92305368678353,12757.0753021989,165.999818764032,68.1594657090466,24.7349450355546,29.916851062695
"609","J_2684","M","BE",13.2919245281053,12391.5514871053,168.378126912188,68.7741953103638,24.2579540834175,30.6672355071039
"610","W_4067","V","PT",4.16359008028332,10997.8542885801,172.780710041448,74.1138129717129,24.8261084605323,21.5167914705474
"611","M_8608","M","SP",11.2910800123349,10748.6135400368,157.021043751694,63.4376702418851,25.7295093986374,28.2179073108455
"612","A_6127","V","IT",11.0603950277628,11173.965080716,173.5971376266,74.6978615519924,24.7869476212293,25.2508232426297
"613","K_1937","V","BE",7.30083633305956,10767.9912485832,186.264553268458,81.5057842671564,23.4924331853177,24.7669141749913
"614","B_3737","M","PT",10.8039275241143,12849.5075871118,178.704258326128,74.6603521549107,23.3786931760731,31.8975001540775
"615","G_6844","M","GE",14.8595753597738,13125.2929618475,164.944083578389,67.5737822684898,24.8373206125779,33.7021026835331
"616","F_9297","M","GB",17.3552072248752,12714.4680684452,162.485542014745,66.2022585784454,25.0751395878779,30.7445476712249
"617","H_8946","M","IT",5.29329986921584,12920.4719612478,168.280647324753,69.3763536451209,24.4987046567437,25.7437351084282
"618","V_4892","V","SP",9.95365082244789,9021.5295841566,172.845450886629,74.2410121352438,24.8500905935196,25.9630287717265
"619","C_7344","M","IT",19.6779445274466,12963.8335081835,176.03682843344,73.1872231165487,23.6171886345461,28.9391475021299
"620","N_9385","V","FR",9.15458766146757,10540.1952182496,167.900984680462,71.9315368769149,25.5160152593929,29.2975948949877
"621","D_4856","M","SP",14.6511811932875,10717.8278630951,168.822830456385,69.6478375414182,24.4368533288015,30.5351365106352
"622","I_3354","V","GB",14.4920878026883,10768.266250415,181.757145232937,79.0678935739268,23.9341045249737,26.2910916436722
"623","U_4599","M","BE",8.24685587152897,12952.8599490948,162.333938683342,66.0648741598367,25.0698629665286,29.6262105556195
"624","O_8780","V","GB",10.2818205798067,11257.8701085252,187.603616762179,81.2523466747654,23.0862555801127,18.8377734637995
"625","L_8938","M","GB",20.4365002115278,13007.6118519212,158.824289013059,64.3980109843549,25.5292827912112,27.4181687993511
"626","T_5283","V","SP",2.43684450080466,9170.14813999243,157.115070181981,65.8626151720095,26.6810725355289,27.343009348204
"627","S_5622","V","PT",8.26948340206679,10935.5475023645,170.492401788067,72.9114138857685,25.0833456235835,21.4749861946692
"628","R_8738","V","GB",4.30128548369646,10883.0995344721,164.345079808702,69.5507669895989,25.750668640663,24.8561550413157
"629","E_5620","V","FR",3.49923627910452,10765.1372341287,163.162477668607,68.9101212672811,25.8846579859348,27.5740717190775
"630","Q_1712","M","IT",14.0097804093996,12824.0983907619,173.276730990436,71.7383371393122,23.8930071826014,28.4848429579601
"631","P_196","M","SP",8.37008662950108,10726.7727443766,154.369874518063,61.5889181796997,25.8450557566754,27.5013330223229
"632","J_9369","V","GE",10.8024200675392,10514.4017387345,180.235241307582,78.4790491776301,24.1587415631078,25.5824622918675
"633","W_9299","M","GB",11.9220818783025,12765.5111529257,152.507517148418,60.7652735900463,26.1260020230495,26.5358580533327
"634","M_993","V","GB",13.6364280073274,10894.1997706581,157.707566476132,65.891255287083,26.4924864328982,21.8044675692913
"635","A_8537","M","IT",6.18948584387068,13030.2700055728,164.925340956552,67.0811226985416,24.6618437211898,24.7296976829479
"636","K_7402","V","SP",1.8628612156244,9095.55934050527,184.317939777985,80.1110310093148,23.5807224287183,19.1735253320797
"637","B_622","M","PT",14.8454419636233,12793.0768788486,161.637648582141,65.9882984767124,25.257006863552,31.4931566715865
"638","G_2503","M","FR",8.36615189469236,13096.5265027053,160.339011526942,64.8468200421412,25.2237864097962,30.307100499568
"639","F_4065","V","IT",15.0486501383819,10849.1078878807,184.396888876272,80.4476050838114,23.659520621709,24.5073570030139
"640","H_1663","M","SP",8.48764912291987,10565.7227719986,159.768199458719,64.6209642347724,25.3158639060417,30.9338055248254
"641","V_9811","M","SP",11.6328827935949,10641.8570450172,159.833182323241,64.3577951996069,25.1922678097829,26.3647825636469
"642","C_842","V","PT",16.1685600134808,10445.953530562,169.980789449882,72.6926617779149,25.1588559083594,25.2777015990836
"643","N_1246","M","PO",7.40836428634954,12750.6119366826,161.135005905873,65.5000638333991,25.2267860873738,27.6174395428743
"644","D_7169","V","PT",11.4989295769389,10913.0459208589,170.933850360054,73.175414983038,25.0443084046556,19.3294360607692
"645","I_7088","V","SP",7.98140320841138,8892.84190309093,185.941575651319,81.2169045079172,23.4905626500903,29.8961075715451
"646","U_8935","V","SP",7.56418718918803,9196.77953442284,173.807980576526,74.4910680825202,24.6583932326488,19.9944534822812
"647","O_6878","M","FR",6.68418401731232,12556.263994572,169.816854887555,69.9047346530121,24.2406915316813,30.1582441166884
"648","L_9276","V","SP",5.22340676959821,8685.36120137398,176.214750924827,75.3698031980335,24.2724078264583,19.6563788753813
"649","T_199","V","GB",6.66574117658988,10987.5226586398,181.155398909232,78.4432355999376,23.9030288483397,17.3447298767353
"650","S_2172","V","SP",13.8437152065504,8839.79870748905,172.960564855503,74.2816735964898,24.8306157966195,26.5453912971024
"651","R_5895","V","GE",4.10152356377367,10911.7596738931,180.785701205823,77.7460454757887,23.7875739771652,19.3790988705065
"652","E_1514","M","IT",10.4703902212681,13078.4266487652,160.983892120568,65.2585199079035,25.1809652248744,24.419399847824
"653","Q_3181","M","FR",6.0152213011565,12623.1705892364,160.637093557125,65.201720702545,25.2677971437721,26.0492427629692
"654","P_6587","M","SP",12.0004709394496,10741.8346398466,176.717021027205,73.1249841148521,23.4158011289611,26.7587097862999
"655","J_7768","M","IT",12.4909655536199,12948.6302576038,163.075623113375,66.2278244029492,24.9036150937341,23.8401270033108
"656","W_6155","M","PO",8.788429717831,13152.2862770112,166.725544119109,68.1722746524615,24.5246884002048,30.8700355869398
"657","M_9799","M","IT",20.2098807610002,12666.890895628,172.858542353206,71.6406276180465,23.97605294662,29.0261628958938
"658","A_660","M","SP",12.6187629883569,10559.6652065969,150.168660041044,59.0845118156373,26.2008294644547,27.2894270019657
"659","K_4871","V","SP",12.3755071032139,8736.14177743282,166.214070993014,70.1417552410729,25.3887346390503,21.480700292559
"660","B_3761","V","SP",15.9742001598445,8746.66896035602,184.532204113026,80.8827835288241,23.7526325621922,28.767579280787
"661","G_465","M","IT",12.1382192171138,12928.5067488606,163.17354086936,66.1637671137609,24.8496770329646,26.562579806191
"662","F_4102","M","SP",18.965071731468,10783.0643695212,160.348616914675,65.0225923220657,25.2891273485063,28.8293821927006
"663","H_8957","M","PT",6.71307253979284,13251.9441680207,174.392403513385,72.1033404708254,23.7082915382961,29.0845412013424
"664","V_6156","V","IT",7.62251558425391,10288.2941128194,179.93502455508,77.3464039506959,23.8895908609858,20.9048503307754
"665","C_1747","V","GB",10.5659817640554,10113.2375670223,186.147601630074,81.3365983071075,23.4731360062589,24.6273775743092
"666","N_4982","M","FR",10.1023341720902,12987.1680537822,168.435973451451,69.7183180279107,24.5740761325726,26.5882593546139
"667","D_2091","M","IT",8.45662781154094,12910.823551456,176.395181699366,73.641674411657,23.6673818928936,27.0800579370152
"668","I_2533","V","IT",6.50538225948518,10917.9572510081,187.825383940156,81.84889618507,23.2008692372661,26.4326046725789
"669","U_5753","M","SP",11.5627647927056,11175.6361530614,165.425104578575,67.7059857779083,24.7413976782931,30.709223310952
"670","O_5542","M","SP",18.1277874405085,10768.5321518389,162.326602145817,65.840966942248,24.9871546248097,26.3362655714293
"671","L_1403","M","IR",6.74800049291758,13052.5382096025,166.877189822212,68.4630966732515,24.5845681268836,25.3253371786079
"672","T_9319","M","FR",8.91568066861897,12798.7219138867,162.841637692066,66.1662653451579,24.952019400323,24.865690087663
"673","S_8119","V","GB",8.7536053878768,10715.1481799444,187.861957535064,81.5301264718765,23.101513260537,21.2829881342355
"674","R_9914","M","FR",16.6386781756203,12894.1646961486,173.112564558445,71.8100020262068,23.96225902832,30.5496262691414
"675","E_8526","V","GE",5.2164770826054,11318.2847910128,167.611752523684,71.6969990389333,25.5206683706446,25.9109292544648
"676","Q_1137","V","GE",10.6903093855558,10876.88966657,159.562792014158,66.8530943711508,26.2577953992517,25.5553628984163
"677","P_3782","M","PT",5.83803661359653,12794.8358591382,164.04839155137,66.6998938477251,24.784558644206,26.6587023164408
"678","J_2236","M","IT",9.18200048857531,13159.6862727817,165.138438549592,67.1345495858558,24.6178279317718,22.158552122942
"679","W_483","M","PT",16.9298808809795,12622.5775280956,170.144349171819,69.8898983026116,24.1423392702017,25.3216322333613
"680","M_3948","V","FR",18.3561692635512,11106.7061531191,178.385565488416,77.1437634709201,24.2427232270484,26.3201090693136
"681","A_1528","M","IR",7.08798036658985,12775.4407455954,161.784429483585,65.6845613339062,25.0951537239483,22.2838895600793
"682","K_4872","V","GB",10.3624570245435,10922.5899393352,172.466649709557,73.5700741331932,24.7338054117023,24.6205486253563
"683","B_6695","V","FR",3.01964661640448,11075.4080470478,179.691346418243,77.9428178963658,24.1391390965076,25.6392324883095
"684","G_9252","V","FR",10.7993033858602,10785.1194068326,174.323391587035,75.1184696427808,24.7192561572511,27.7216981156552
"685","F_2969","M","BE",17.7329795278876,13020.079611333,178.51907908113,74.7687610494499,23.4612371074315,31.8102274029813
"686","H_3893","V","SP",4.88325408450849,8932.10325236714,167.222660716435,71.3088669417125,25.5007689997442,22.2720444665603
"687","V_1237","V","IT",3.16495403601571,10645.15404398,174.178794703521,74.7172852007061,24.6280780808598,23.3126823770119
"688","C_49","M","GE",5.77721050388969,12871.1293721422,169.480218112077,69.2209585471243,24.0990310069963,25.9415292138892
"689","N_1081","M","SP",12.6720478151371,10828.7862325695,157.990264754437,63.787988998203,25.5551395528229,25.6096511604486
"690","D_1445","V","IT",4.21486434445657,10698.0095622748,171.305903597404,73.7043042719678,25.1158679491652,27.2499544817721
"691","I_3064","V","IT",7.75564309224697,11417.34202392,164.015933465357,69.0230299881102,25.6579491520214,22.2139994829145
"692","U_1799","M","PT",8.11692361022897,12917.6479489529,161.112112206192,65.0564020511557,25.0630348622352,22.1400744418291
"693","O_1659","V","GE",7.03294229984657,10729.8251438764,169.433528074862,71.9410780069712,25.0598364881033,23.6489807263658
"694","L_42","V","GB",18.0196310653649,10850.7748313845,173.857085422688,74.8620156686998,24.7671894896553,29.25618031876
"695","T_5454","V","BE",19.8794693223057,10664.9318196802,176.847690911954,76.3242902344849,24.4041669336644,25.7667156617581
"696","S_8638","V","FR",4.28645520396872,10517.5282841841,182.228931298761,79.2789043135191,23.873878695319,24.3215113312534
"697","R_2709","V","SP",2.82378866375965,8887.69203300621,179.643652425794,77.6083138662067,24.0483063254917,25.1153819977707
"698","E_1661","M","SP",3.41300617452605,10406.1362055428,163.169606506101,66.5647237629616,25.0014732937782,28.0240618303902
"699","Q_410","M","GE",15.7026719390599,13304.1360402789,168.953703436471,69.9633625511275,24.5095446300004,28.9763010124486
"700","P_4877","M","SP",13.4867097556604,10959.3467631089,163.904413583601,66.6502207585403,24.8096304650843,30.6366012187019
"701","J_1828","V","SP",13.9471901829902,8751.85346971296,184.891688488312,80.6672527116447,23.597309527715,26.1216990338122
"702","W_2507","V","SP",5.57370034443661,8643.72319008241,175.624030224892,75.6425429397424,24.524391598408,28.2328891935558
"703","M_6964","M","PT",7.63771181501117,12884.1530081543,171.837397372638,70.3348193125529,23.8196295822435,23.3803716130919
"704","A_9502","V","IT",3.55696498027771,10764.8131938082,172.832199258898,73.8154337864882,24.7114291932492,22.6426868909456
"705","K_6431","V","GB",10.6754417936433,10646.5325616602,171.421649229574,73.2833526217713,24.9387103625974,25.751880863649
"706","B_1724","V","PT",4.41296014551185,10828.6418407729,183.362930836859,79.6434263154996,23.68791583857,21.7084078264134
"707","G_1533","V","GB",3.11874281657432,11380.5476315325,175.027919481394,75.3226376300019,24.587301044616,22.758068421793
"708","F_9205","V","PT",6.93775964645505,10871.1203196936,176.502963075819,75.8540842613182,24.3486545768063,24.3822195566381
"709","H_6951","M","SP",9.18468401297977,10967.9751532033,162.79436330902,66.3500874669936,25.035874891355,26.9015917207345
"710","V_640","V","SP",17.2540108121482,9479.375344056,170.767579954148,72.4165948293172,24.8328892648971,24.542680387302
"711","C_4154","V","SP",1.35449672172429,9074.40943037492,180.027472842862,77.9158316894565,24.0407571077285,21.7845518988739
"712","N_4119","M","FR",5.73190437398126,13330.4495674677,174.608935798458,72.7193539684873,23.8515760383061,27.3072871902708
"713","D_2994","M","FR",12.75535801339,12606.9928635011,168.589156397958,69.3437430027244,24.3976504665153,29.7152898588323
"714","I_5819","V","FR",6.00578651776618,10926.6201020676,182.662856886807,79.218865874179,23.7425919684278,23.2508788798165
"715","U_2851","V","FR",3.03633616209993,11029.3627200338,180.538358870377,78.6398312245145,24.1270148831397,22.155978329244
"716","O_2704","V","SP",8.8421209394448,8560.28117155659,172.54067222792,74.3916391618543,24.9885557790477,25.8167169245422
"717","L_3014","V","SP",15.7613390376543,9222.32946595298,174.707494789226,75.1876258149202,24.6333398737329,23.7809011230829
"718","T_5809","M","BE",8.89973273120417,12585.5712349693,161.02680669217,64.626459902025,24.9237855446385,28.3781170624929
"719","S_9169","M","SP",6.78083898721867,10437.285918058,162.448691540773,65.6515427998781,24.8778303063697,27.1059465632244
"720","R_6073","V","SP",2.62154512148361,8896.50775636596,168.77252214234,70.7933335773652,24.853575834285,16.2053534688015
"721","E_1370","M","PT",16.6782526193944,12818.2562668895,167.720084709763,68.7790203696932,24.4503927500329,25.5846806861887
"722","Q_1069","M","PT",11.3583456236275,13093.0122899631,161.675897482583,65.6723424023946,25.1241828858766,29.5428840497691
"723","P_6384","M","GE",8.72739629753667,12608.0354122307,172.398122886897,71.3209936537111,23.9967440633251,33.2431056505762
"724","J_9959","M","GB",7.72465593990056,12849.3153176144,160.81684466394,65.0884901832773,25.1675606682295,33.8586287825168
"725","W_3220","M","PT",10.9508887183376,12681.4458312676,170.746600903799,70.1965458473535,24.0775120412483,25.0437071467064
"726","M_986","M","SP",4.79658308498707,10879.5429082244,179.500701506737,74.4892853291651,23.1185987405786,25.7073161638644
"727","A_2924","V","GB",19.1343577751346,10681.916721464,174.034277700113,74.971043575065,24.7527790885614,21.3264043343331
"728","K_4859","V","PT",15.8102225802982,10841.0313076889,177.492635385839,76.9494748895478,24.4255856139833,30.6996512171601
"729","B_8460","V","SP",2.42605678805614,9081.7235007811,179.849569392487,77.6040084530188,23.9919390591448,21.5489650629908
"730","G_5977","V","IT",4.87324104041015,11102.2105495148,170.901625382048,73.486026814345,25.1601010258347,24.3808157650011
"731","F_9577","V","SP",3.9879504213332,9028.27253928413,170.32420661016,72.6371372749076,25.0383652515856,25.1019581194864
"732","H_5429","M","PT",11.5223351510903,12968.2901914879,160.828661565793,65.2905203008649,25.2419692936667,27.3390276365677
"733","V_5830","M","SP",5.48996102298256,11177.2729806728,170.981191045018,70.7312347052694,24.1943836667803,28.5176169629957
"734","C_5810","M","FR",6.93001237906705,13274.9729559438,172.980741407871,71.2479221929912,23.8109484683041,25.9197007353707
"735","N_8857","V","IT",5.01412498043951,10747.5392564312,173.451169412924,74.1968838934119,24.6621651579575,26.4771161803162
"736","D_8975","M","FR",16.6229199379282,12644.1805157657,172.734558319274,71.3286962945475,23.9059396404146,29.0684521304103
"737","I_6186","V","PT",8.39190044908257,10717.773380983,179.16396531456,76.7845496358813,23.9206242814103,24.1343305236801
"738","U_8595","M","BE",6.43970650531153,13063.0272502286,153.614924219173,61.0860095512176,25.8865952789273,24.7589515620106
"739","O_1787","V","PT",9.70354251483308,10787.9123528022,181.743748284596,79.0988263618378,23.9469980175374,25.9850783665952
"740","L_9666","V","IT",3.66307483576008,10639.1275435651,190.872889268216,83.7280932616557,22.9817293668678,29.5394929145676
"741","T_5410","V","BE",17.4831335417058,10733.5975250744,163.051031252693,69.0835579820554,25.9852917287701,27.2417091877125
"742","S_3418","M","SP",4.48395052498568,11024.0506144346,158.385241757705,64.2173517745583,25.5989981097032,33.7136359369773
"743","R_8232","V","GB",5.02147168724577,11337.258698257,177.597270807406,76.674697235017,24.3096941391499,27.0552709911295
"744","E_3593","M","PT",5.06976758551999,13128.3672397454,170.705256611675,70.6389472827245,24.2409942688842,24.91868098875
"745","Q_7550","M","PT",12.4860237444113,12757.0533210228,163.467065077351,66.9155028692199,25.0418387944836,31.3498603639701
"746","P_8577","V","SP",3.12240359413234,8629.91846146409,180.976466529002,78.1119483459835,23.8491695645909,26.8283170319937
"747","J_4880","M","GB",5.72261458988979,13323.0437743481,165.232492798993,66.9895170784993,24.5366878031752,26.8829498817996
"748","W_6099","M","GB",16.5858452224737,12903.2255924145,168.682852364924,68.8806385670344,24.2077983099061,24.6435752119671
"749","M_7796","V","PO",14.1625274961908,10959.6469414219,167.688094488198,71.0408072758722,25.264076549386,17.9938850434651
"750","A_6111","V","PO",5.62763213966819,11100.3226581564,159.83557350975,67.2404783236789,26.3198801177481,23.9795226572655
"751","K_2581","V","IT",6.93623035182986,10969.019007051,166.075897222238,70.9104617938378,25.7097053210907,27.1760222929389
"752","B_7448","V","SP",2.350289722645,8989.71064073228,178.824485163378,77.3402886814131,24.1853191114302,27.2425693281769
"753","G_5871","M","SP",10.394489528526,10843.3757799829,169.446410990576,69.325253099396,24.1449724768595,21.4352587602863
"754","F_1862","M","PT",11.283850170628,12882.5283479949,166.236688069129,68.4804472939728,24.7806579227549,28.2798631511095
"755","H_7083","M","SP",6.23281601512451,10928.6961795045,168.144157232423,69.3681432128561,24.535590137336,29.2414923527135
"756","V_620","V","IT",11.1950413200213,10576.5169448804,178.96702276746,77.7119734272932,24.2628554508581,23.9249408558463
"757","C_3053","M","GB",17.6065396124532,12856.231252938,161.273042227479,64.8570770202973,24.9364034026003,27.2425743157168
"758","N_4047","M","GE",6.16313154194453,12774.3172467135,162.32023329322,65.7552701303095,24.9565903194059,22.2211302412018
"759","D_6911","M","GB",21.6831427823291,12992.1854453013,173.392107192416,71.7120935617776,23.8524916482844,31.8934300727923
"760","I_1709","M","BE",6.20807094496803,12646.7314422733,161.019312015532,64.5342154400408,24.8905275314804,18.1648737468465
"761","U_8668","M","SP",7.29828407769714,10895.9770736028,153.407368081665,61.180149349011,25.9966923502733,22.5895053895577
"762","O_8998","V","SP",4.34267805417375,9219.86639887005,165.884008386573,70.4578296730872,25.6047311059458,26.0366570561797
"763","L_8528","M","SP",6.11762713041146,10624.3982990318,167.776938338946,68.5427426965928,24.3498869122366,23.4142537538256
"764","T_606","M","IT",15.2658247204213,12770.4937765564,168.122422814442,68.7650037885369,24.3285480857009,19.5033544503281
"765","S_163","V","SP",6.20658871527732,8868.10829632396,178.13933626804,77.2211682109713,24.3341795244487,29.5530401852195
"766","R_7234","M","FR",17.2814143858001,13028.7077565553,149.952808420761,59.0483739463046,26.2602426523062,24.8837190021313
"767","E_908","V","IT",5.89732725774044,10925.7703206879,169.125572315926,71.9544957076139,25.155871944141,22.0510215029928
"768","Q_9886","V","GB",16.9671604876837,11074.4924330765,169.543226083394,72.7302645674817,25.3019668268678,21.7153136198779
"769","P_1181","M","IT",19.8545547790365,12737.9240703548,163.72824178103,66.4550235286621,24.7902336399646,27.3228027385895
"770","J_9234","V","IT",8.04851448495675,10709.4334420626,173.128177065867,74.2669998234111,24.7776644709291,21.3520893597842
"771","W_5016","M","GE",6.03960226932128,12976.2003250571,154.298270187765,61.7261164352416,25.9266759233544,26.5399158625464
"772","M_2361","M","GB",11.2738169837962,12626.6879467695,179.206287812438,74.784058917831,23.2864103082662,19.7002645260951
"773","A_4170","M","SP",4.64427449780009,10869.2421292842,149.187289450995,58.9003811833035,26.4639372774181,26.4018142910633
"774","K_1235","M","PT",21.367692927979,12537.3880214914,163.252066451795,66.6326464843793,25.001708544482,25.1543932264975
"775","B_9144","V","IT",13.5809784173342,10568.0969360379,177.340403814639,76.8604092368191,24.4392180598962,31.3256247010527
"776","G_4014","V","SP",2.66741095569484,8588.13009975387,167.573261529513,71.1172418000534,25.3259333483402,25.6698504832263
"777","F_7932","M","IT",9.57311149700049,12746.6026906241,158.636938753883,63.6714748323686,25.3009173761237,17.1828621159153
"778","H_5881","V","IR",6.15043949161686,10656.9584882271,168.311539807195,71.674123993495,25.3008206072803,21.4535994089765
"779","V_8523","M","IT",5.96390033391613,12921.9867215584,163.132280472011,66.2848923265727,24.9077639021784,27.970019361606
"780","C_4051","V","SP",7.07534921144555,8994.07121660664,170.264300853363,72.5792991398486,25.0360362268579,23.8224772678005
